engine_hp,engine_cylinders,highway_mpg,city_mpg,popularity,log_price,age,number_of_doors_2,number_of_doors_3,number_of_doors_4,transmission_type_manual,transmission_type_automatic,make_chevrolet,make_ford,make_volkswagen,make_toyota,make_dodge,make_nissan
430.0,8.0,21,14,259,11.724004532183379,1,1,0,0,0,0,0,0,0,0,0,0
276.0,8.0,18,13,3105,7.601402334583733,25,0,0,1,0,1,0,0,0,0,0,0
276.0,8.0,18,13,3105,7.673223121121708,24,0,0,1,0,1,0,0,0,0,0,0
276.0,8.0,18,13,3105,7.7142311448490855,23,0,0,1,0,1,0,0,0,0,0,0
181.0,6.0,23,16,870,7.696667081526462,19,0,0,1,0,1,0,0,0,0,0,0
90.0,4.0,15,14,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,16,15,873,7.601402334583733,27,0,1,0,0,1,0,0,1,0,0,0
90.0,4.0,15,14,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,27,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,26,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,26,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,26,0,1,0,1,0,0,0,1,0,0,0
90.0,4.0,18,16,873,7.601402334583733,26,0,1,0,1,0,0,0,1,0,0,0
200.0,6.0,20,15,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
200.0,6.0,20,15,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
200.0,8.0,16,12,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,23,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,22,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,15,13,549,7.601402334583733,22,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,22,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,22,0,1,0,0,1,0,0,0,0,0,0
165.0,6.0,20,15,549,7.601402334583733,22,0,1,0,0,1,0,0,0,0,0,0
106.0,4.0,19,15,2009,7.601402334583733,27,0,1,0,0,1,0,0,0,0,0,1
106.0,4.0,20,16,2009,7.601402334583733,27,0,1,0,1,0,0,0,0,0,0,1
565.0,12.0,19,13,259,12.59911423363928,3,1,0,0,0,1,0,0,0,0,0,0
565.0,12.0,19,13,259,12.53644057443189,3,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.617175166855748,2,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.55565852129677,2,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.569503218732468,1,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.630199207167534,1,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.620484280518799,1,1,0,0,0,1,0,0,0,0,0,0
568.0,12.0,21,13,259,12.678248912887527,1,1,0,0,0,1,0,0,0,0,0,0
107.0,4.0,19,16,436,7.601402334583733,27,0,1,0,0,1,0,0,0,0,0,0
107.0,4.0,20,18,436,7.601402334583733,27,0,1,0,0,1,0,0,0,0,0,0
201.0,4.0,31,24,1439,10.056251557087757,3,0,1,0,0,1,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.854874872615435,3,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.982806921740384,3,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.982806921740384,3,0,1,0,0,0,0,0,0,0,0,0
201.0,4.0,33,24,1439,10.012386799492118,3,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,24,1439,10.012386799492118,3,0,1,0,1,0,0,0,0,0,0,0
138.0,4.0,35,26,1439,9.787009914477434,3,0,1,0,1,0,0,0,0,0,0,0
138.0,4.0,35,26,1439,9.787009914477434,3,0,1,0,1,0,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.854874872615435,3,0,1,0,0,0,0,0,0,0,0,0
138.0,4.0,35,26,1439,9.787009914477434,3,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,24,1439,9.966509298952284,3,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,31,24,1439,10.056251557087757,3,0,1,0,0,1,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.854874872615435,3,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,36,27,1439,9.865318286418624,2,0,1,0,0,0,0,0,0,0,0,0
201.0,4.0,31,24,1439,10.069044362997353,2,0,1,0,0,1,0,0,0,0,0,0
132.0,4.0,36,27,1439,9.99656797555214,2,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,36,27,1439,9.99656797555214,2,0,1,0,0,0,0,0,0,0,0,0
138.0,4.0,35,26,1439,9.798182590890704,2,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,24,1439,10.025749432069084,2,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,24,1439,9.980494888896912,2,0,1,0,1,0,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.857495968685136,1,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,35,27,1439,9.798182590890704,1,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,25,1439,10.083765355620846,1,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,25,1439,9.980494888896912,1,0,1,0,1,0,0,0,0,0,0,0
132.0,4.0,36,28,1439,9.857495968685136,1,0,1,0,0,0,0,0,0,0,0,0
132.0,4.0,35,27,1439,9.798182590890704,1,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,27,1439,10.077482875583607,1,0,1,0,0,0,0,0,0,0,0,0
201.0,4.0,33,25,1439,10.025749432069084,1,0,1,0,1,0,0,0,0,0,0,0
201.0,4.0,33,27,1439,10.077482875583607,1,0,1,0,0,0,0,0,0,0,0,0
201.0,4.0,33,25,1439,10.025749432069084,1,0,1,0,1,0,0,0,0,0,0,0
185.0,6.0,22,16,1385,10.366938509842946,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,22,16,1385,10.427949773825027,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.087515985121769,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.17888193964875,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.018644921923576,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,22,16,1385,10.300281844196661,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,9.969556152505833,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.019758334201514,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.357457069703907,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.133249156151914,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.28332711300532,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.316953898529778,14,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.327970666480054,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,22,16,1385,10.423054856238874,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.191519563752196,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.025749432069084,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,9.97469131154246,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.053027619805704,13,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.334002932844076,12,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.05044096549229,12,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.197499548682778,12,0,0,1,0,1,1,0,0,0,0,0
185.0,6.0,24,17,1385,10.059037253277094,12,0,0,1,0,1,1,0,0,0,0,0
181.0,4.0,26,20,2031,10.358091970204585,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.57185524173185,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.345638111452145,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.533987755195422,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.297925416795092,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.414243173852004,4,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.23462415135353,4,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.403080323368991,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.45682653965135,4,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.285376924115587,4,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.301290044308947,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.585851805730604,3,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.288783966353765,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.423203539647567,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.465414952351203,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.34884622430597,3,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.238208256118535,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.548520590372645,3,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.367567420904209,3,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.412140818440461,3,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.480129006333248,2,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.42111995751504,2,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,25,18,2031,10.595158644212706,2,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.277324385186116,2,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.37695392954475,2,0,0,1,0,1,0,0,0,1,0,0
268.0,6.0,26,19,2031,10.438547147147077,2,0,0,1,0,1,0,0,0,1,0,0
181.0,4.0,26,20,2031,10.32600641521012,2,0,0,1,0,1,0,0,0,1,0,0
260.0,6.0,22,16,1439,10.488381147655819,7,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,23,17,1439,10.245160527556513,7,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,23,17,1439,10.439863957146125,7,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,22,16,1439,10.310484819622369,7,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,22,17,1439,10.25224120572685,6,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,22,17,1439,10.445695557530787,6,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,21,16,1439,10.493937334857732,6,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,21,16,1439,10.317119223310685,6,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,21,16,1439,10.317119223310685,5,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,21,16,1439,10.496703894471024,5,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,22,17,1439,10.448598654268668,5,0,0,1,0,1,0,0,0,0,0,0
260.0,6.0,22,17,1439,10.25224120572685,5,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,9.955415645396487,2,0,0,1,0,1,0,0,0,0,0,0
250.0,4.0,30,21,155,10.282471783394694,2,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.205479252168017,2,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.127470751247781,2,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.059679005711038,2,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.063946862472948,1,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.105448324582431,1,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.088555334998109,1,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,9.955415645396487,1,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,32,21,155,10.185126401440623,1,0,0,1,0,1,0,0,0,0,0,0
250.0,4.0,30,21,155,10.26364143793429,1,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,31,21,155,9.955415645396487,0,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,31,21,155,10.18701098983905,0,0,0,1,0,1,0,0,0,0,0,0
180.0,4.0,31,21,155,10.090630799609297,0,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,17,481,9.752664662801545,13,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,17,481,9.913437883389296,13,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,17,481,9.825526011066415,13,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,18,481,9.870447698457928,12,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,18,481,9.954655839110528,12,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,18,481,9.772809228894012,12,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,18,481,9.930616219924381,12,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,17,481,9.918376165029878,11,0,0,1,0,1,0,0,0,0,0,0
155.0,6.0,25,17,481,9.814656338829513,11,0,0,1,0,1,0,0,0,0,0,0
109.0,4.0,40,31,2009,9.794286337492364,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.834191063533472,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.795958019593462,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.700820421076743,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.644133752071205,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,36,27,2009,9.559658319461347,2,0,0,1,1,0,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.771726021353874,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.703877405604631,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,36,27,2009,9.56317796268366,1,0,0,1,1,0,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.797070923831638,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.836866865194231,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.647368744540465,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.647368744540465,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.797070923831638,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.703877405604631,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.836866865194231,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.546169544733285,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.65059330557001,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.734536214680345,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,36,27,2009,9.391911647379434,2,0,0,1,1,0,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.775142686598905,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,35,26,2009,9.509778075438817,2,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.549736900114642,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,35,26,2009,9.513477398982824,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.653807502217354,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,40,31,2009,9.749228533507058,1,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,36,27,2009,9.391911647379434,1,0,0,1,1,0,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.757362911053992,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,35,26,2009,9.523763287920113,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,36,27,2009,9.391911647379434,0,0,0,1,1,0,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.556126244582746,0,0,0,1,0,1,0,0,0,0,0,1
109.0,4.0,39,31,2009,9.662752677191515,0,0,0,1,0,1,0,0,0,0,0,1
1001.0,16.0,14,8,820,14.54107797693027,9,1,0,0,0,0,0,0,0,0,0,0
1001.0,16.0,14,8,820,14.220976332738882,9,1,0,0,0,0,0,0,0,0,0,0
1001.0,16.0,14,8,820,14.349527179656565,8,1,0,0,0,0,0,0,0,0,0,0
126.0,4.0,33,26,210,9.732461955484025,9,0,0,1,1,0,0,0,0,0,0,0
132.0,4.0,32,26,210,9.686636660844938,8,0,0,1,1,0,0,0,0,0,0,0
158.0,4.0,28,21,210,9.71087320625674,8,0,0,1,1,0,0,0,0,0,0,0
158.0,4.0,28,21,210,9.946355452763305,8,0,0,1,1,0,0,0,0,0,0,0
158.0,4.0,26,20,210,9.927008747577474,8,0,0,1,0,1,0,0,0,0,0,0
158.0,4.0,26,20,210,9.91719319959224,7,0,0,1,0,1,0,0,0,0,0,0
132.0,4.0,32,26,210,9.686636660844938,7,0,0,1,1,0,0,0,0,0,0,0
158.0,4.0,28,21,210,9.946355452763305,7,0,0,1,1,0,0,0,0,0,0,0
158.0,4.0,28,21,210,9.766865674993165,7,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,25,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,25,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,24,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,24,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,23,0,0,1,1,0,0,0,0,0,0,0
176.0,5.0,24,18,204,7.601402334583733,23,0,0,1,1,0,0,0,0,0,0,0
645.0,10.0,21,12,1851,11.589849468383433,2,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.461590064433068,2,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.350359475541623,2,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.461590064433068,2,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.471019549886936,1,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.383909576380717,1,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.685163015310163,1,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.589849468383433,1,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,21,12,1851,11.471019549886936,1,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,19,12,1851,11.471019549886936,0,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,19,12,1851,11.383909576380717,0,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,19,12,1851,11.685163015310163,0,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,19,12,1851,11.471019549886936,0,1,0,0,1,0,0,0,0,0,1,0
645.0,10.0,19,12,1851,11.589849468383433,0,1,0,0,1,0,0,0,0,0,1,0
490.0,12.0,18,13,259,12.24671542399219,5,1,0,0,0,1,0,0,0,0,0,0
490.0,12.0,18,13,259,12.316253524546447,5,1,0,0,0,1,0,0,0,0,0,0
127.0,4.0,23,20,481,9.717157974344635,15,1,0,0,0,1,0,0,0,0,0,0
127.0,4.0,23,20,481,9.798127036878302,15,1,0,0,0,1,0,0,0,0,0,0
127.0,4.0,23,20,481,9.786953736280177,15,0,0,1,0,1,0,0,0,0,0,0
127.0,4.0,23,20,481,9.740968623038354,15,1,0,0,1,0,0,0,0,0,0,0
127.0,4.0,24,20,481,9.680344001221918,15,1,0,0,1,0,0,0,0,0,0,0
127.0,4.0,23,20,481,9.809176873064887,15,0,0,1,1,0,0,0,0,0,0,0
127.0,4.0,23,20,481,9.862665558015873,15,0,0,1,0,1,0,0,0,0,0,0
127.0,4.0,23,20,481,9.72913416539135,15,0,0,1,1,0,0,0,0,0,0,0
127.0,4.0,23,20,481,9.809176873064887,14,0,0,1,1,0,0,0,0,0,0,0
127.0,4.0,23,20,481,9.740968623038354,14,1,0,0,1,0,0,0,0,0,0,0
127.0,4.0,24,20,481,9.655026193237628,14,1,0,0,1,0,0,0,0,0,0,0
127.0,4.0,23,20,481,9.72913416539135,14,0,0,1,1,0,0,0,0,0,0,0
165.0,6.0,20,17,481,9.862665558015873,13,0,0,1,0,1,0,0,0,0,0,0
165.0,6.0,20,17,481,9.798127036878302,13,0,0,1,0,1,0,0,0,0,0,0
165.0,6.0,20,17,481,9.809176873064887,13,0,0,1,1,0,0,0,0,0,0,0
165.0,6.0,21,17,481,9.740968623038354,13,0,0,1,1,0,0,0,0,0,0,0
180.0,6.0,22,16,1013,10.065861471520387,16,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,22,18,1013,9.860632242229698,16,0,0,1,0,1,0,0,0,0,0,0
180.0,6.0,22,16,1013,10.070737771809798,15,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,24,17,1013,9.706925073451831,15,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,23,17,1013,9.8603712614625,15,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,25,18,1013,9.950418847220561,14,0,0,1,0,1,0,0,0,0,0,0
180.0,6.0,24,17,1013,10.077062636881843,14,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,24,18,535,7.601402334583733,19,0,1,0,0,1,0,0,0,0,0,0
150.0,6.0,24,17,535,7.601402334583733,19,0,0,1,0,1,0,0,0,0,0,0
150.0,6.0,24,17,535,7.601402334583733,19,0,0,1,0,1,0,0,0,0,0,0
158.0,6.0,22,16,535,7.681099001536359,18,0,0,1,0,1,0,0,0,0,0,0
158.0,6.0,22,16,535,7.65491704784832,18,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,24,18,535,7.601402334583733,18,0,1,0,0,1,0,0,0,0,0,0
158.0,6.0,23,16,535,7.748460023899697,17,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,24,18,535,7.605392364814935,17,0,1,0,0,1,0,0,0,0,0,0
200.0,6.0,22,16,5657,9.91447694733573,16,0,1,0,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,9.932366512086505,15,0,1,0,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,9.955890231329176,14,0,1,0,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.345477435326664,16,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.12667110305036,16,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.219611298619212,16,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.007216738298604,16,0,1,0,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.261022126886742,16,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.427209658037139,16,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.27163147557801,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.220522095264865,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.180209784751566,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.361892931354786,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.4353209594591,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,21,16,5657,10.014178834378756,15,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.235342000707783,14,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.046331696565609,14,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.177932398205888,14,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.28298506894671,14,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.458119513239328,14,0,0,1,0,1,0,1,0,0,0,0
200.0,6.0,22,16,5657,10.36835300392574,14,0,0,1,0,1,0,1,0,0,0,0
624.0,12.0,21,13,86,12.55989703048335,3,1,0,0,0,1,0,0,0,0,0,0
624.0,12.0,21,13,86,12.591423477784792,2,1,0,0,0,1,0,0,0,0,0,0
624.0,12.0,21,13,86,12.62593691960749,1,1,0,0,0,1,0,0,0,0,0,0
305.0,4.0,23,17,640,10.529319025811207,2,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,25,19,640,10.348045160450388,2,0,0,1,0,1,0,0,0,0,0,0
305.0,4.0,23,17,640,10.558309618774405,2,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.448598654268668,2,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,28,21,640,10.30881931842128,2,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,25,19,640,10.298767635585927,2,0,0,1,0,1,0,0,0,0,0,0
268.0,4.0,28,21,640,10.177172115344055,2,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,28,21,640,10.257519005529442,2,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.454379685515201,1,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.59653472809574,1,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,27,20,640,10.271458456216711,1,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.571214355749163,1,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,27,20,640,10.322066299789675,1,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.59653472809574,1,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,24,18,640,10.36078580928431,1,0,0,1,0,1,0,0,0,0,0,0
268.0,4.0,24,18,640,10.31214755154081,1,0,0,1,0,1,0,0,0,0,0,0
268.0,4.0,27,20,640,10.188516107522345,1,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.59653472809574,0,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,27,20,640,10.19226902043121,0,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,24,18,640,10.315464744259515,0,0,0,1,0,1,0,0,0,0,0,0
305.0,4.0,23,17,640,10.59653472809574,0,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,27,20,640,10.34161344288384,0,0,0,1,1,0,0,0,0,0,0,0
268.0,4.0,24,18,640,10.379597500213624,0,0,0,1,0,1,0,0,0,0,0,0
